Câu văn thực tế,Nhãn thực tế,Nhãn dự đoán
mình bị say xe bạn à : ( ( (,Sadness,Enjoyment
đm lúc tao học đến chương đó nguyên_tiết bà cô toàn chia_sẻ kinh_nghiệm chuyện tới tháng 🙂 đéo thú_vị được như_vầy : vv,Disgust,Enjoyment
chúc_mừng các anh . các anh giỏi quá . chuc các anh mạnh khỏe .,Enjoyment,Disgust
list này không có liệt_kê công_việc của dân chứng_khoán sao ?,Surprise,Enjoyment
người tài như_vậy lại không được sử_dụng đúng mục_đích … quá buồn,Sadness,Enjoyment
cố_gắng tinh_thần sẽ làm lại được,Other,Enjoyment
hình vui mà sao đọc lại muốn khóc nhĩ ...,Sadness,Enjoyment
qua chạy xe nẹt nẹt bốc đầu bố ai dám dô,Fear,Enjoyment
: ( ( tội bé,Sadness,Enjoyment
"như đi hiến máu chẳng_hạn : 3 , suýt thì được gặp : (",Sadness,Enjoyment
còn chặt cả cây ổi của hàng_xóm để lấy cái chạc làm súng đấy cứ,Enjoyment,Disgust
mai chơi trò_hứng nước mà nóng quá chắc chơi vầy luôn,Other,Enjoyment
"thôi xong nhá , mấy đứa mà xác_định làm răng cả đời thì ... tập xác_định",Other,Enjoyment
hình_như bồ_tao cũng tập gym 😶 😶,Other,Enjoyment
rửa bát cũng được nấu cơm cũng được giặt quần_áo cũng được miễn_là có ba_mẹ vợ_con là được . làm gì cũng được,Other,Enjoyment
đùa chứ cái tầm nghịch ngu này cho vào trại giáo_dưỡng mấy tháng cũng được,Disgust,Enjoyment
nghèo mà đi tập_huấn sang chảnh ? ?,Disgust,Enjoyment
nhìn kinh_dị quá 😂,Disgust,Enjoyment
mắt còn xanh như bé không anh ? ?,Other,Enjoyment
sáng_kiến hay đỡ bao nhiều tiền để tiêu_hủy,Other,Enjoyment
các bạn đang bảo con này ah 😂_😂 😂,Other,Enjoyment
chạy xe hơn 40 ' chỉ để chạy ngang chỗ crush làm nhìn 1 cái rồi về :) đến giờ vẫn vậy cứ rảnh là chạy vô nhìn cái rồi về :),Enjoyment,Disgust
tao cũng ho_trật mẹ khớp vai mà đéo phải 1 lần đầu nhé,Sadness,Enjoyment
thành_phần_nào cũng có :)) ăn_hiếp con gái :))_thua cả súc_sinh,Disgust,Enjoyment
một lũ_óc không bằng chó .,Disgust,Enjoyment
coi rồi vẫn muốn coi lại 😚 😘,Other,Enjoyment
khuôn_mặt đáng thương,Sadness,Enjoyment
xỉu lên xỉu xuống : (,Sadness,Enjoyment
bài này hay quá,Surprise,Enjoyment
per quả lừa con chó ngoài bờ_rào,Other,Enjoyment
"cho phải công_bằng , nếu không anh_chị_em không hòa_thuận ...",Other,Enjoyment
ừ thế_là kể từ đấy về sau đứa con trai nào cũng trở_thành huynh_đệ với nó hết,Other,Enjoyment
vl gần nhà,Other,Enjoyment
ông này nội_công thâm_hậu nhảy lên gẫy cả cây thế_là té đít dầm xuống đất . tại hạ bái_phục,Surprise,Disgust
per mai_mốt không xem hết video đừng vô_phán,Disgust,Enjoyment
t đu_́ theo thôi : v tao biê ́ tao thư_̀ anh no ́_la ̀ shipper,Enjoyment,Disgust
quãng_cáo cũng được đăng à,Surprise,Enjoyment
sao giá ảo quá vậy :)))),Surprise,Enjoyment
"tao có 4 cái ăn không tao share bớt cho , cạch mặt đứa bán hàng đi",Disgust,Sadness
trả lại tuổi_thơ cho tao 😆,Other,Enjoyment
chỉ có những người sợ bạn giận bạn buồn thì giận lại mới có hiệu_nghiệm thôi,Other,Enjoyment
thế em ăn anh được không ?,Other,Enjoyment
"cải_tạo được , có tái_tạo được 100 % nguyên_trạng rồi sao ? giá_trị lịch_sử văn_hóa gần nghìn năm đã mất đi rồi : ( (",Sadness,Enjoyment
cứ tưởng tao đùa à . hmm,Disgust,Enjoyment
chỉ là muốn thôi . chứ chờ_đợi không biết thời_điểm nào thì cái sự mong_muốn đó mới tới,Other,Enjoyment
úi giời khiếp quá ! ! ! !,Fear,Enjoyment
hmm hãy tưởng_tượng nó là một chú gián_xink xắm xòe cánh thiên_thần bay đến ... 😞,Enjoyment,Disgust
có đứa nào nấu cơm rồi nấu luôn cái bếp như tao không,Other,Enjoyment
dm đang yên đang lành tự_dưng bị nhét cẩu lương 😡 😡,Anger,Enjoyment
nguy_hiểm vãi chưởng luôn ý,Fear,Enjoyment
nỗi đau ấy ai thấy giúp tôi,Sadness,Enjoyment
người ngoài hành_tinh nói tiếng anh ? ? ? ? ?_nà ní ? ? ? ? ?,Surprise,Enjoyment
câu_chuyện của em làm anh cảm_động quá …,Sadness,Enjoyment
per hôm_nay c cũng bị giống thằng này này,Other,Enjoyment
sao nỡ_lòng nào khiển_trách bác ấy . còn họp kiểm_điểm nữa . tội quá .,Sadness,Enjoyment
t xem phim này cứ thích bà ma nhập vào thôi chứ bình_thường yếu đúi nhạt tao không thích,Disgust,Enjoyment
cứu em nó với,Sadness,Enjoyment
tiểu_học thì sổ đầu bài đâu ra vại mấy bác,Other,Enjoyment
không ai cho không ai cái gì . đừng nghĩ rằng cho đi sẽ nhận lại được điều tốt_đẹp,Disgust,Enjoyment
"t sẽ tự an_ủi tất_cả chỉ là diễn thôi , diễn thôi , đéo_thể tin được đâu 😏",Disgust,Enjoyment
má tự_dưng bị đánh vào đầu : (,Anger,Enjoyment
còn nhiều người khổ hơn mình :)),Other,Enjoyment
ngày nào cũng vậy . có bỏ lỡ ngày nào đâu mà 🤣 🤣,Other,Enjoyment
cẩn_thận quá cô ơi,Other,Enjoyment
dùng cây sắt rùi làm lại đi . mình mún xem típ : 3,Enjoyment,Disgust
nghe bài này nhớ nyc vãi,Sadness,Enjoyment
"thương các bác quá , vất_vả 10 năm trời mà bị như_vậy 😭",Sadness,Enjoyment
mình nghĩ đợt này bà per_thua rồi . đuối_lý lẫn truyền_thông yếu,Sadness,Enjoyment
chỉ cần nghĩ tới cảnh đó là máu kinh_sôi_trào như núi lửa 😂_😂 😂,Anger,Enjoyment
nghe kể mà thèm ạ : ' (,Sadness,Enjoyment
vừa xung_điện tim xong ra ngoài bác_sĩ lắc_đầu =)) cả nhà tao đưa bác_sĩ vô nằm kế tao,Other,Enjoyment
t đã soi_gương suốt ngày chỉ để gặp crush và ngắm nụ cười tỏa_nắng của nó,Enjoyment,Disgust
đau_lòng lắm khi tối nay chồng tương_lai của tao lại cống_hiến sức_lực để chăm_sóc vợ thằng khác ..,Sadness,Disgust
quan_trọng vẫn là cái phải đẹp_trai . rồi mới sau đó nữa ... lạ gì các bà,Other,Enjoyment
anh chơi ác quá,Disgust,Enjoyment
"muôn_đời không khá được vì cái thói tham_vặt , tham_lam vô_đáy việt_nam ạ",Disgust,Enjoyment
liên_quan à . cr mày đéo_thương mày đâu . nó có crush mới rồi . 🙂,Sadness,Enjoyment
tao sẽ chỉ tự an_ủi là đấy chỉ có trong phim truỵên_ngôn_tình :),Sadness,Enjoyment
cảnh này gặp cũng nhiều rồi . dọn thấy mẹ luôn mà vẫn không sạch được . tức ghê . ức_chế lắm . 1 lần thì không sao mà cả chục lần như_vậy,Anger,Disgust
nếu người ta sai thì gọi công_an xử_lý còn không thì bạn không có quyền nhé,Disgust,Enjoyment
đề_nghị admin xóa bài đi ạ . chứ bố_mẹ em sắp đi chợ về rồi ạ : ( ( (,Fear,Enjoyment
tội cho cô gái ; ( (,Sadness,Enjoyment
là đứa quay video,Other,Enjoyment
"con đĩ mèo mất dạy ! gặp tao tao đá cái mày , dám đánh con thỏ của tao , bởi tao ghét vxl",Anger,Disgust
bữa cơm trưa nay tăm_tối như cái ava của tao vầy : ( ( ( ( ( (,Sadness,Enjoyment
thứ thiếu ý_thức ... nhưng lên mạng thì dạy người khác,Disgust,Enjoyment
chồng tao mà nói thế tao lại vả vỡ con mẹ nó mồm :)),Anger,Enjoyment
làm_sao mặc áo được ta 😂 😂,Surprise,Enjoyment
rất tiếc cho 1 bài quyền,Sadness,Enjoyment
mấy_ai hiểu được ý_nghĩa mà cứ chửi như đúng rồi :)))),Anger,Enjoyment
chưa khi mô biết cảm_giác đi nhởi trung_thu với người_yêu như răng,Sadness,Enjoyment
ước gì tôi cũng được kiên_trì như anh ấy để dạy con gào mất_nết nhà tôi 😪,Sadness,Disgust
per dume_đái trong quần,Fear,Enjoyment
"ngta có câu nhất_cự li_nhì tốc_độ , mày phải ghi_xát dô , ghi nhanh nhanh nữa , ...",Other,Enjoyment
điềm báo gì đây,Fear,Enjoyment
"vẫn là thụ_động , làm_sao phải chặn_đứng hiện_tượng rải_đinh .",Other,Enjoyment
chia buồn cùng người_dân và đất_nước pháp,Sadness,Enjoyment
ở free được lun hả 😮,Surprise,Enjoyment
"má , sờ_mông có cái mà táng bố .. ? ?",Anger,Enjoyment
"ai mang đồ_ăn cho anh ấy đi , kẻo đói tội_nghiệp",Sadness,Enjoyment
"ghê_tởm , ông thầy đó 🙄",Disgust,Enjoyment
cho chết,Anger,Enjoyment
thế mà cô yến bị phạt có 5 triệu : v,Disgust,Enjoyment
"chỉ có bọn nông_dân mới nghĩ ra mấy trò này , phải con_cháu nhà tao thì tao đến từng nhà 1 bắt từng thằng ăn cứt",Anger,Disgust
ụa cho fa đọc chi rựa huhu,Sadness,Enjoyment
😂 😂_😂 nhìn và đợi chúng_nó chia_tay,Other,Enjoyment
rất giỏi,Surprise,Enjoyment
thằng này con nhà cán_bộ hay sao mà rớ con_nhỏ này mà vẫn chưa đi tù ? ? ? ?,Disgust,Enjoyment
"thớt này chụp kém vãi , 1 khung_cảnh mà chụp tận 3 bức , 3 in 1",Disgust,Enjoyment
hồi nhỏ cứ đi qua chỗ nào mà nhìn từ xa thấy bóng_dáng mấy con đuỹ này là chuẩn_bị tinh_thần chạy chứ nó dí sấp mặt luôn dù mình đéo làm gì nó hết 😂 vừa dí vừa ngoác mỏ hét sợ vãi ra,Fear,Disgust
rất là hâm_mộ chị với tài nấu_ăn ngon lại có nét dịu_dàng rất tự_nhiên thật_sự thích_❤ ️,Enjoyment,Disgust
anh tây nói tiếng việt giỏi thiệt .,Surprise,Enjoyment
tao nghi chị xác_chết với chị bác_sĩ pháp_y đó yêu nhau quá chúng_mày :)),Other,Enjoyment
còn tao thì 14 / 2 này trở đi tao không còn fa nữa mà chuyển sang những người già neo_đơn .. kkk,Enjoyment,Disgust
ngày_xưa đi học_văn và toán chắc noa dưới trung_bình hết,Disgust,Enjoyment
per vẽ ổ_điện bá_vãi em ạ 😂,Surprise,Enjoyment
lớp xuất_hiện thứ âm_binh,Disgust,Enjoyment
"t thề mỗi lần dọn phòng sn này thì banh kem , pháo kim_tuyến . đủ các thứ . khóc mà bụt nó đéo lên",Sadness,Disgust
tình_yêu là lời_nói_dối của 1 thằng khùng được tin bởi 1 con ngu 🤣 🤣,Disgust,Enjoyment
bao năm ăn_học ở trg mà các vị làm vài vụ như_thế_nào 1 năm thì lại vui quá . vks ạ,Other,Enjoyment
đứng trụ điện mới_lạ chứ,Surprise,Enjoyment
chuẩn đét . t nghỉ công_ty cũ cũng vì đồng_nghiệp 😭_😭 😭,Sadness,Enjoyment
nửa_đêm rồi đứng hò_hét vậy_mà không bị chửi là sao ta,Disgust,Other
"hai con ma đấu đầu , con mũ đen ăn toàn_cứt nên đanh hơn ?",Other,Disgust
per móc lên tới não :)),Fear,Enjoyment
phim ấn_độ duy_nhất tao xem mà không cảm_thấy vật_lý logic quá khó hiểu dù thật_ra trong phim này nhiều kiến_thức hại não thật ; ) ),Enjoyment,Disgust
họp lớp cấp 2 đi được 2 lần . cấp 3 năm trước năm nay thôi nhưng đéo 🙂,Disgust,Enjoyment
"tao thì trông nó truyền điện chết mẹ đi , loại này sống nguy_hiểm cho xã_hội",Disgust,Enjoyment
giọng không nhìn màn_hình tao_tưởng là ông_bà già nào trên 60 tuổi đang nói á .,Other,Enjoyment
không muốn yêu ai cả,Fear,Enjoyment
bố mấy thằng bệnh,Disgust,Enjoyment
con ngu dù bố_mẹ có là người như_thế_nào đi_chăng_nữa thì cũng là người đẻ ra mày nuôi chúng_mày lớn_khôn_lớn lên không báo_hiếu được gì lại còn sủa bậy,Anger,Disgust
chắc làm theo yêu_cầu,Other,Enjoyment
"hút điếu cần xong nhìn nó ăn mà muốn phá cái tủ_lạnh vô_dụng của nhà mình quá , đéo đủ sức đựng thịt bò toàn rau .",Sadness,Disgust
cay_đắng và mặn : (,Sadness,Enjoyment
"quần_áo với xe thế kia là biết gia_đình điều_kiện tnao rồi 😂_anw , mong ông_bà luôn khỏe mạnh , vui_vẻ < 3",Enjoyment,Disgust
"đi hát văn_nghệ cho trường nguyên cấp 1 , kiếm được kha_khá . cấp 2 vỡ giọng , khỏi hát 🤣",Enjoyment,Disgust
"tui thi ́ ch va_̉ i lă ́ mày ma ̀ ăn_nhỉ ̀_u no ́ người lă ́_mày mọi người anh ̣ , bi_̣ lơ_̉_miê ̣ người",Sadness,Disgust
dume đọc bình_luận bực_giùm chủ thớt :))),Anger,Enjoyment
haizzzz đó là 1 câu_chuyện khá bùn,Sadness,Enjoyment
thua cả người ta 😞,Sadness,Enjoyment
per huhu trời ơiii,Sadness,Enjoyment
bọn trẻ trung_quốc thời nay ăn gì mà cao_thế nhỉ,Surprise,Enjoyment
chờ mãi đéo thấy làm gì chán,Anger,Enjoyment
tao có hiểu đéo gì đau,Sadness,Enjoyment
"có những con_người luôn phải chịu đắng_cay , cta không được chọn gia_đình , bạn_bè và càng không có quyền lựa_chọn cuộc_sống này . hãy vui lên với tất_cả những gì ta đang có dù là hai_bàn_tay_trắng",Sadness,Disgust
"học luật chưa mà nhắc sai về lí ? : 3 , có cái nhà đấy là đường của nhà ông à :))",Disgust,Enjoyment
k bă ̀ người 1 con cho ́ anh =))))),Disgust,Enjoyment
đôi mắt đằm_thắm vãi,Surprise,Enjoyment
"còn những người bình_thường rất dữ , thật_ra họ hiền lắm , nội_tâm lắm",Other,Enjoyment
móng của bố tao . hồi trước và bây_giờ đã cắt vì lý_do . sức khỏe .,Sadness,Enjoyment
sao mày không nghĩ_lại thêm 1 thừng bị noá_xẻ thịt 🤪_🤪 🤪,Other,Enjoyment
đi chơi xong về cũng buồn như chó cắn tiếp thôi,Sadness,Enjoyment
"mặt mất dạy nhỉ , câng câng luôn",Disgust,Enjoyment
"chỉ cần đó là việc mình thích , không làm_phiền ai là được",Other,Enjoyment
phí cái lol mày á,Anger,Enjoyment
hỏi nhây khiếp,Disgust,Enjoyment
đồng_nghiệp của tôi là ai 😑,Disgust,Enjoyment
"per nghe đồn mày yêu_mèo , mà sao mày không đáng yêu :))",Disgust,Enjoyment
"tình đến , rồi tình cũng điii 🙂_🙂 🙂",Sadness,Enjoyment
tình_yêu cha_mẹ dành cho con_cái là vô_điều_kiện . mình đã khóc,Sadness,Enjoyment
ngày hôm ấy tuyệt_đẹp nhưng lại đượm một nỗi buồn ngày_mai thôi chg được gặp thầy_cô bb lũ chúng_tôi khép cánh cửa ấy lại nhìn lại toàn_bộ khung_cảnh ôi thân_thương biết_mấy cảnh_vật quen_thuộc sẽ không được trông thấy nữa,Sadness,Disgust
không biết nói sao ... nghiện chuẩn mẹ rồi ... crush ợ . mà nó nhẫn_tâm lắm hồi trước còn hay call video . từ hôm tao cạo trọc y_như là mất_tích luôn . chắc phải để tóc mọc lại tao mới dám gọi . 🤭,Enjoyment,Disgust
mèo nhà tao gửi 10 ngày về ăn tết lên nó thành mèo hàng_xóm này ( nhà_hàng_xóm bán cá ) : ( (,Sadness,Disgust
per kìa 3 chị_em vào mà hốt hàng về đi chứ hâha,Enjoyment,Disgust
dume thằng quay_phim khốn_nạn . biết mà đéo bảo người ta đánh xe ra,Anger,Enjoyment
a ấy nói đúng vầy vừa nta_dọn cũng khổ_nta chứ . phục_vụ xog lại phải dọn nữa,Other,Enjoyment
cậu bạn mẫu_giáo năm ấy chép bài cho tao để tao khỏi bị thẻ tay giờ đang nơi đâu ? ? ?,Sadness,Enjoyment
"họ sáng_tạo , cải_chế cho đời thêm xanh thì bảo họ luồn cúi .",Disgust,Enjoyment
ăn cả thế_giới đã,Other,Enjoyment
óc chó đi dậy đời,Disgust,Enjoyment
phải giăt ba tay luôn hả,Surprise,Enjoyment
hiểu lầm_chút chút,Other,Enjoyment
tự_nhiên mình lại không muốn làm single_mum nữa - . -,Sadness,Enjoyment
điều hối_tiếc nhất cấp 3 là chưa kí lên áo của nhau 😢,Sadness,Enjoyment
do chính_sách quản_lý yếu_kém mới ra vậy đó,Disgust,Enjoyment
"vãi cả phí , có ... 81 tỷ_hoy 😓",Sadness,Enjoyment
nhìn phiêu thật chắc nhẹ mất mấy cân một bên tai 😂_😂 😂,Other,Enjoyment
môi_trường tù chưa cho nó cái nó cần rồi,Other,Enjoyment
có tiền mua cả cây nhỉ,Surprise,Enjoyment
cô ấy bảo : đời như lol 🙂,Disgust,Enjoyment
chưa chia_tay nữa mà_còn khó đây,Other,Enjoyment
bất_ngờ vãi =)),Surprise,Enjoyment
chết luôn .. tình_yêu không phân_biệt . giới_tính .._tình_yêu ơi là tình_yêu .. tao đau_khổ vì mày lắm rồi ...,Sadness,Enjoyment
mày định lướt qua rồi nhưng khi đọc bình_luận của các bạn và xem kĩ_lại thì mày đã rớt nước_mắt 😭_😭 😭 .... người cha thật vĩ_đại,Sadness,Enjoyment
khóc vãi 😭,Sadness,Enjoyment
nhìn mặt con mèo là thấy ghét rồi,Disgust,Enjoyment
trẻ_con bao_giờ ga lăng_sớm thế nhỉ ? ! hồi mình bằng bọn này đuổi đánh nhau hỡi chết :))))),Surprise,Enjoyment
khoảng gần chục năm về trước thì còn vàng trắng ...._giờ thì bán còn không đủ không đủ để trả công nữa là,Sadness,Disgust
ê tao đi nhật chưa được 1 năm mà xem video này làm tao_loạn ngôn_ngữ ghê . thỉnh_thoảng phải dừng video ngẫm câu nó nói_nghĩa gì,Fear,Disgust
"bọn phục_vụ nhà_bếp toàn là chó , chó mới ăn thịt thúi_bẩn như_vậy .",Disgust,Enjoyment
ý_thức quá kém .,Disgust,Enjoyment
per lần sau hãy hưởng_ứng câu_chuyện của tao như này này,Other,Enjoyment
chạy ngay đi 😱_😱 😱 sợ quá .,Fear,Enjoyment
xem_ra giá_cả và chất_lượng mà không oke thì không ổn ...,Other,Enjoyment
"quán này chắc không đông , đang ăn mà thấy có mà ói",Disgust,Sadness
sao con này mồm nó cứ rộng toang toác ra như_thế nhỉ ?,Surprise,Enjoyment
lỗi tại thằng bán hàng,Other,Enjoyment
ước_mơ tao 🙂 chỉ có_thể sao_chép lại và tao lên màu cực xấu !,Sadness,Enjoyment
nhìn thôi cũng đau_lòng :)),Sadness,Enjoyment
vì tao hay bị chúng_nó chọc nên thấy buồn,Sadness,Disgust
tội còn nặng hơn cả khẩu_nghiệp nữa 😌_😌 😌,Disgust,Enjoyment
"ngày em đến anh mất_ngủ suốt mấy đêm vì vui_sướng , ngày em nói dừng lại nước_mắt anh rơi trên đường chạy về nhà",Sadness,Disgust
thái_bình nắng to rồi,Other,Enjoyment
per tụi bây có thấy nó vô_lí vlonee hôngg 🙂,Disgust,Enjoyment
an_toàn cho mình chứ cho ai đâu mà cứ thích kiểu trốn_tránh ấy nhỉ ..,Other,Enjoyment
tao ngồi tao khóc 1 buổi ☹ ️,Sadness,Enjoyment
sang năm nữa vác giường ra mà nhìn,Other,Enjoyment
"đúng vô_cùng , không cần biết làm mệt_việc nhiều lương thấp ra sao , làm ở 1 nơi đồng_nghiệp như những ngừoi chị trong gia_đình , đi làm mà cảm_giác thoải_mái vui_vẻ như ở nhà . nơi có_thể ở 9 tiếng 1 ngày",Enjoyment,Disgust
"đi qua hết rồi mới nhận ra cấp 3 là thời tươi_đẹp nhất của mình . ở đó có bố_mẹ luôn đồng_hành , có tình_yêu học_trò , có nghịch_ngợm trốn_học ... là quãng thời_gian hồn_nhiên vui_vẻ nhất .",Enjoyment,Disgust
"khiếu_nại cái gì khi cả bọn nó bao_che cho nhau làm lớn thì sợ ảnh_hưởng tới_bộ giáo_dục cho lên chúng sẽ ? ,",Anger,Disgust
ngu hết phần thiên_hạ,Disgust,Enjoyment
trẻ ăn cơm mốc thì thầy_cô mới có phơ ăn .,Disgust,Enjoyment
mèo nhà em thì cho tiền cũng không ra khỏi cửa,Other,Sadness
câu này thấy sai sai,Other,Enjoyment
per giờ thằng gù nhà_thờ chạy đi đâu_đây : (,Sadness,Enjoyment
"per trừ điểm , trừ điểm",Sadness,Other
nhốt hết mấy thành_phần hát karaoke đấy vào sọt đi trời,Anger,Enjoyment
"chắc ông chồng hạnh_phúc lắm khi sống chung với người vợ như_vậy , những đứa con chắc cũng yêu mẹ họ lắm ! mà thặc ra là giống với mẹ tớ lắm kkk",Enjoyment,Disgust
chủ_tịch đi nặn mụn ở tai và cái kết khóc thét,Sadness,Enjoyment
chờ tý tao đi thay bỉm_xíu tao quay lại .,Fear,Enjoyment
"chắc tại từ nhỏ tới lớn mình "" man "" quá nên không gặp được gã nào ga lăng_dư này : (",Sadness,Disgust
đầu_óc đến giờ vẫn còn nặng và đang né_tránh mọi người .,Fear,Enjoyment
đụ má nó quá đáng,Anger,Enjoyment
trông đen đen bẩn bẩn nhìn phát khiếp,Disgust,Enjoyment
tươi ngon sạch_sẽ thì đéo thích ăn . cứ thích ăn_cút trâu cứt bò,Disgust,Enjoyment
hồi lúc nhà tao nuôi mấy con ngỗng . mỗi lần đi ngang nó là nó đòi dí cắn mà trong khi tao là người cho nó ăn . thứ ngu như bò 😤 😤,Anger,Disgust
quen với quên rồi thì hết đau thôi mà,Sadness,Enjoyment
khi mày tắt điện_thoại một buổi sáng và tao nhảy_tưng tưng lên :),Other,Enjoyment
nhìn dáng đi mà nhớ ông nội_😞,Sadness,Enjoyment
"mình sợ nhất đến bữa ăn mà bố mình vác cái thớt vào mâm cơm , bố mình biết mình sợ vậy nên mọi chiện giải_quyết sau khi ăn cơm xong ,",Sadness,Disgust
ai cho xin bài nhạc helo đi :)),Other,Enjoyment
sẽ gây sự chú_ý . cố_tình xuất_hiện trước mặt nhưng giả_vờ như không quan_tâm 😚,Other,Disgust
ác đến vậy là cùng,Disgust,Enjoyment
nhiều tiền để làm_gì ..... đạo_đức xã_hội thế_này thì đi học đâm_chém chứ học chữ làm gì nữa 😢,Disgust,Enjoyment
không hiểu sao xem đi xem_lại bao_nhiêu lần vẫn khóc được,Sadness,Enjoyment
đm mùi thế :))),Disgust,Enjoyment
các cô không chịu mở_lòng thì sao chúng_tôi lấy được ? ? ? ? ?_hả các cô gái,Disgust,Enjoyment
tao thấy nhảm quá,Disgust,Enjoyment
không có bạn trai ... thì giận ai 😑 😑,Sadness,Enjoyment
bằng tuổi em các bạn đang ôn_thi mà em phân_vân không biết chọn trường nào : ( (,Sadness,Enjoyment
bị rồi nè :))) mua 6 ly_rớt hết 4 ly,Other,Enjoyment
"trông mấy anh bên người ta vẫn men_nhỉ , bên mình bạn nam dưới nhìn hơi íu đúi .",Disgust,Enjoyment
per_thể_loại tao thích nè nhưng mày đi coi với tao nha không tao khóc thét_rạp,Fear,Enjoyment
bà mẹ nó giật_mình,Fear,Enjoyment
đoạn phim thôi mà ý_nghĩa thế,Surprise,Enjoyment
t không nghiện trà nên tao thấy bình_thường mà,Other,Enjoyment
xem xong thấy buồn quá,Sadness,Enjoyment
đã bị đuổi 1 lần . đéo lgi cũng bị dí,Anger,Enjoyment
còn không ngồi xuống dọn phụ em nó mà ngồi bấm điện_thoại,Anger,Enjoyment
nó còn kể với bạn nó .. bạn nó cũng là bạn mình,Disgust,Enjoyment
lỗi là do phụ_huynh . nên đừng gây áp_lực cho mấy em trẻ,Disgust,Enjoyment
khóc muốn rơi cả mắt,Sadness,Enjoyment
per phá_gia chi_tử chính nó ? ? ? ?,Anger,Enjoyment
cai lo xô tôi đang xài mỗi ngày,Other,Enjoyment
vẫn ế bền_vững,Sadness,Enjoyment
sởn gai_ốc với chị ấy,Fear,Enjoyment
tao biết là có ý tốt gởi thông_điệp ý_nghĩa nhưng nhìn cứ sợ sợ lại còn sấm_chớp : <,Fear,Enjoyment
tự_dưng cay mẹ mắt,Sadness,Enjoyment
nhìn mẫu này lạ_mắt mà đẹp quá,Surprise,Enjoyment
đái mẹ ra quần ? ?,Fear,Enjoyment
gia_đình có nhưng tình_yêu không thì sao,Sadness,Enjoyment
"ra chỗ sóng không táp vào mà ghi , xem mà ức_chế vãi :))",Anger,Enjoyment
con gái hiện_giờ .. nấu kiểu này thì thôi xong ... cháy luôn cả nhà 😂,Other,Enjoyment
"1 cái mồm phải nhét vào não 40 đứa gần như thiểu_năng cũng đủ chết rồi . nếu tôi là cô ấy , tôi tát cho không trượt phát nào",Anger,Disgust
kinh dị_vãi,Disgust,Enjoyment
dài quá vướn_víu,Other,Enjoyment
"băng băng cái lol , chưa đóng vào mặt nhau là may rồi",Anger,Enjoyment
sớm muộn_củng chết_đuối à ; ) ) ),Other,Enjoyment
thế cây này có được gọi_là cây tình_yêu không ? ?,Other,Enjoyment
tiền nhiều để làm_gì ? để rồi lại chia ly,Sadness,Enjoyment
lâu rất lâu mới gặp được lần rồi liết_mắt nhìn cái :)))) chưa thấy nó cười,Sadness,Enjoyment
"má , chơi dị_ai chơi lại , mấy ba",Disgust,Enjoyment
không đấm vào mặt là may rồi :)),Disgust,Enjoyment
đây là lần cuối_cùng các bạn nhìn thấy anh ấy : d,Sadness,Enjoyment
ô ông này vẫn còn làm video à : v,Surprise,Enjoyment
nhọc lòng : ( ( (,Sadness,Enjoyment
nhìn ghê_vãi . ai nuôi mà ác_thế,Disgust,Enjoyment
"bài nhạc đầu_tiên là nhạc phim gì nhỉ ? mình quên tên phim rồi , xin hỏi có ai biết không ạ",Other,Disgust
lợi_ích của việc không nghe lời vợ ? ?,Other,Enjoyment
cái thứ gì đâu không 😈,Disgust,Enjoyment
đã từng . hix,Sadness,Enjoyment
mấy vụ giết người chặt xác gần đây ở việt_nam toàn là người hiền_lành 🤔_🤔 🤔,Other,Enjoyment
thôi thì giả_tạo đến phút chót cho tròn chữ hãm lồn,Disgust,Enjoyment
"đó là kiểu người thích cuộc_sống về đêm và ghét_sự thay_đổi , về mọi thứ !",Other,Enjoyment
"rất thích g7 hồi từ 2012 trở_lại , có_lẽ sẽ uống lại trung_nguyên :)",Enjoyment,Disgust
"t xin nhắc lại một lần nữa , đây là một câu_chuyện buồn nhé",Sadness,Enjoyment
"bạn_bè thì nó hỏi_han , hay nhắn_tin thôi .. hồi trước hay ảo_tưởng lắm , nhưng giờ lớn nên hết trẻ trâu rồi 🤣",Other,Enjoyment
smart phone thành cục gạch là có thật luôn hả ? ?,Surprise,Enjoyment
"thời_buổi bây_chừ chuyện gì cũng có_thể xảy ra , vậy nên thôi_trất , đừng nên tin ai",Fear,Disgust
và hơn hết là tụi nó không còn coi mình là con gái nữa,Sadness,Enjoyment
nguy_hiểm lắm,Fear,Enjoyment
mày nghĩ mày cản được tao à ? :)),Other,Enjoyment
gần có tiền để mua,Other,Enjoyment
1 thời gắn_bó với nó . nhớ lại ngày_xưa cực_khổ,Sadness,Enjoyment
ai bảo đi mách_lẻo làm_gì chúng_nó chả đánh cho .,Disgust,Enjoyment
thế mà cũng bắt được siêu_vãi,Surprise,Enjoyment
nên là có sắp chết tao cũng đéo kể cho ai nghe :))),Other,Enjoyment
"em cũng như con chó thôi , nếu anh đủ kiên_nhẫn thì mọi chuyện đã khác rồi 😪",Sadness,Enjoyment
mẹ còn không trị được thì ai trị 😌,Other,Enjoyment
thông_minh mấy yêu vào cũng ngu,Other,Enjoyment
chỉ thấy mất dạy,Disgust,Enjoyment
tối mà tắt đèn gặp_mặt nó với cặp mắt nó là tao còn sợ hơn thấy ma,Fear,Enjoyment
tao đéo ngờ được đây là trường tao :)))),Surprise,Enjoyment
